id,date,security,asset,liability
13887,2002-09-30,3840,76145,66522
16278,2002-09-30,1817,67848,60817
9967,2002-09-30,1471,113354,92373
31592,2002-09-30,23497,44382,38759
614,2002-09-30,22636,323952,294245
30005,2002-12-31,5163,979888,860327
13147,2002-06-30,7,156445,135985
6605,2002-03-31,22800,295924,270686
327,2002-03-31,4797,58676,52033
29435,2002-06-30,2437,128890,120260
7070,2002-03-31,39493,554498,514688
3863,2002-12-31,4921,234155,201473
26222,2002-09-30,0,42637,38376
22496,2002-06-30,0,126978,116570
2072,2002-06-30,4356,121151,106574
2476,2002-12-31,0,123648,113105
17162,2002-12-31,48383,230489,209944
34759,2002-06-30,0,33528,30295
22430,2002-09-30,2290,8525,7724
6233,2002-06-30,1484,51651,45500
12884,2002-12-31,33038,588275,486678
3220,2002-06-30,0,41548,37416
27219,2002-09-30,0,39049,33995
5801,2002-09-30,6556,103183,91943
17350,2002-12-31,10595,51735,47009
35090,2002-06-30,0,32411,29148
28059,2002-03-31,7167,112176,98449
34412,2002-09-30,18851,50639,44664
27499,2002-09-30,0,477375,252536
22613,2002-03-31,151035,380869,358162
2331,2002-09-30,2221,16018,13848
11705,2002-09-30,0,11378,9098
591,2002-03-31,2950,44030,40414
19686,2002-09-30,16,601260,547535
34460,2002-12-31,6138,62676,58593
287,2002-12-31,51396,319777,290194
19904,2002-12-31,13767,111873,102413
8595,2002-12-31,1744,57272,52486
15455,2002-12-31,29574,319000,300020
24342,2002-09-30,7,16596,14678
22273,2002-09-30,0,87910,76848
10165,2002-12-31,536,133042,119897
27328,2002-06-30,11349,96837,89654
13052,2002-06-30,5082,96585,85919
32363,2002-09-30,4724,285157,262465
18879,2002-03-31,13234,116238,106577
1168,2002-12-31,22299,95450,77883
57025,2002-09-30,0,69814,63852
16970,2002-03-31,1016,134999,119304
34491,2002-03-31,2705,68856,61832
28332,2002-09-30,19894,267731,244033
7329,2002-03-31,10634,74881,67515
10620,2002-12-31,16103,60530,55312
10816,2002-12-31,193,14261,13203
34221,2002-12-31,8420,67294,26294
10243,2002-09-30,0,27727,24773
5074,2002-06-30,1817,169956,151104
34786,2002-06-30,0,82522,76162
34019,2002-12-31,22430,248713,229932
16458,2002-03-31,5712,57136,51749
14944,2002-12-31,352,9624,8856
5558,2002-03-31,14596,119313,109565
17477,2002-09-30,191,19747,16814
1993,2002-09-30,0,31577,28202
845,2002-12-31,8002,170237,152238
17145,2002-12-31,9854,212541,194695
32423,2002-12-31,32506,1200000,1110000
11674,2002-06-30,2241,87772,78385
26854,2002-03-31,0,38164,34953
32534,2002-03-31,120,148529,105461
24897,2002-12-31,92,299944,262914
33891,2002-03-31,16432,1030000,954188
34147,2002-09-30,153792,986170,919479
34809,2002-09-30,0,56281,51133
1536,2002-06-30,3716,1220000,1100000
14349,2002-06-30,8502,81008,72958
27178,2002-03-31,0,31912,28857
27394,2002-03-31,3195,254881,228833
11674,2002-12-31,3839,89883,80193
9881,2002-09-30,0,85542,75466
70,2002-03-31,1204,48082,43179
32173,2002-12-31,5417,290851,266996
35223,2002-09-30,0,52171,47263
17165,2002-12-31,3700,46493,39584
31043,2002-09-30,3495,74462,67253
8700,2002-09-30,501,24193,19969
285,2002-12-31,3641,42613,38934
27910,2002-06-30,0,105987,90188
26297,2002-06-30,21298,185328,170474
5219,2002-06-30,13686,142963,127020
238,2002-12-31,0,24273,21514
3219,2002-12-31,1038,167698,148853
34880,2002-12-31,28552,179543,167918
15262,2002-09-30,3991,85871,79018
16983,2002-03-31,0,205912,189297
22257,2002-06-30,13134,137507,125545
4187,2002-09-30,16447,137660,120562
26348,2002-03-31,17711,1270000,1140000
20429,2002-06-30,18648,74852,65635
32917,2002-06-30,15823,109488,98775
57118,2002-06-30,4987,53942,46511
29703,2002-03-31,0,138175,124166
13290,2002-09-30,5793,143530,124092
28701,2002-12-31,15427,197516,181012
34843,2002-06-30,466,42016,37617
3892,2002-06-30,96215,350942,309463
25093,2002-09-30,2099,219439,197168
23431,2002-03-31,1321,74601,67666
26975,2002-06-30,13034,238234,222094
12128,2002-12-31,176,30500,27274
10644,2002-03-31,37,19261,17037
8136,2002-03-31,6475,283472,263481
16547,2002-12-31,2588,80567,73417
9041,2002-06-30,5,20231,17772
4382,2002-06-30,143272,1290000,1160000
34311,2002-09-30,5011,64165,59757
8255,2002-03-31,75453,546525,503314
12512,2002-09-30,781,48108,43840
15966,2002-12-31,27091,317318,279010
19106,2002-12-31,2508,24774,22919
530,2002-03-31,7924,93336,85924
30111,2002-12-31,8028,289045,244983
16278,2002-03-31,2281,68608,61957
12787,2002-12-31,6924,42487,39055
26396,2002-12-31,1401,215823,198481
25726,2002-09-30,0,86302,77024
172,2002-06-30,36589,501086,449854
30084,2002-12-31,3709,133339,119114
27757,2002-06-30,16541,270961,237078
26658,2002-06-30,1508,37052,33655
17026,2002-03-31,31880,103806,95178
14275,2002-12-31,23,25107,23171
15397,2002-06-30,0,139769,126676
4988,2002-03-31,1100000,6610000,5950000
10199,2002-06-30,0,31167,27483
6664,2002-03-31,3121,127713,114548
17672,2002-06-30,11077,139088,123422
19638,2002-06-30,1850,77648,69525
14776,2002-09-30,9521,97491,86244
4675,2002-12-31,0,5683,5067
5966,2002-09-30,24225,296607,279168
14026,2002-06-30,0,40656,35687
9328,2002-06-30,0,17062,15008
34507,2002-03-31,14908,1290000,1210000
4444,2002-03-31,7097,142101,128509
30713,2002-06-30,5348,8938,7927
10066,2002-12-31,462,100916,92845
13063,2002-03-31,29252,432019,392626
18199,2002-09-30,24610,517937,472429
14074,2002-12-31,7096,85161,77992
14507,2002-03-31,2461,177189,162493
2792,2002-03-31,5797,82536,74443
35303,2002-03-31,1508,49340,44544
13109,2002-09-30,0,302759,275178
60,2002-03-31,4817,122738,107244
2482,2002-03-31,83,151003,138330
19975,2002-06-30,43807,387623,363733
5757,2002-12-31,111,209522,190344
8672,2002-03-31,0,27264,24546
35035,2002-06-30,5896,104225,95633
28235,2002-09-30,5807,698903,644618
4978,2002-06-30,2710000,20700000,18000000
6658,2002-12-31,62,36118,33133
30879,2002-09-30,102888,1100000,1010000
14521,2002-03-31,3494,88701,81548
12549,2002-06-30,15385,61394,57835
14973,2002-06-30,284,47040,43703
27205,2002-06-30,3190,125164,115965
13290,2002-06-30,4996,142286,123150
5738,2002-09-30,7806,245611,226851
30132,2002-03-31,1551,35287,33216
34668,2002-03-31,3254,8057,3104
29238,2002-09-30,6159,100741,74586
35395,2002-06-30,4484,56783,51713
11355,2002-06-30,0,57164,49503
16569,2002-06-30,0,19406,16815
29690,2002-06-30,19286,224953,200544
1439,2002-09-30,0,70510,64993
25703,2002-03-31,4961,84540,78001
33467,2002-03-31,3284,76587,68947
35159,2002-09-30,37054,72869,66725
33860,2002-12-31,25434,726119,678019
5718,2002-09-30,0,23510,20633
5058,2002-06-30,4843,215064,197091
15809,2002-06-30,27356,458053,406723
26977,2002-12-31,3605,76875,68117
4796,2002-12-31,1504,44044,41201
11401,2002-12-31,3001,106374,96508
22205,2002-09-30,0,10449,9376
27331,2002-09-30,0,56105,52083
28706,2002-12-31,71287,569749,480841
9733,2002-12-31,67,7098,6403
2615,2002-06-30,35403,235833,218192
19686,2002-06-30,22,573604,520118
29120,2002-12-31,16565,375712,336008
13599,2002-09-30,15484,106097,93847
5377,2002-03-31,395,38351,33222
9956,2002-03-31,668,10243,9217
10988,2002-06-30,77936,578506,508103
35188,2002-09-30,113,35488,31947
3226,2002-12-31,15886,127773,115000
26602,2002-09-30,3470,104015,94578
28314,2002-03-31,2079,64405,57398
15156,2002-03-31,1478,48005,39414
57112,2002-03-31,9584,53788,49974
8126,2002-09-30,7903,136674,122321
13794,2002-12-31,10637,56614,50786
1949,2002-03-31,121,121008,108502
19487,2002-12-31,5,43686,39959
33405,2002-03-31,27999,464699,427911
19710,2002-12-31,1,46025,41218
27089,2002-12-31,0,89422,49478
57105,2002-09-30,4047,24594,17941
19040,2002-06-30,43190,1030000,957372
27909,2002-06-30,36762,137573,124697
28663,2002-06-30,3990,39217,34816
10988,2002-03-31,56014,553309,485838
9634,2002-12-31,2170,15580,12904
4739,2002-12-31,10140,116207,105771
27760,2002-12-31,92100,406769,381643
15787,2002-12-31,2330,24045,21182
33616,2002-12-31,2241,94300,87108
32612,2002-09-30,2,370976,327719
33010,2002-03-31,1038,53274,47965
34258,2002-06-30,8622,123850,114821
32174,2002-06-30,82259,549273,483730
33667,2002-06-30,0,79653,79653
2057,2002-09-30,72,61839,56922
17883,2002-09-30,0,5129,4682
34503,2002-09-30,1060,243472,221222
195,2002-09-30,0,51329,45577
14247,2002-12-31,9053,75964,65379
26703,2002-12-31,40107,224936,200355
1941,2002-12-31,0,58319,52542
34987,2002-12-31,0,60899,55286
22039,2002-09-30,0,43423,37702
1090,2002-09-30,706,104885,84195
8183,2002-09-30,2723,47179,39689
4673,2002-03-31,6619,258121,230617
22441,2002-06-30,2798,719811,647918
35319,2002-03-31,4651,78648,69968
8745,2002-06-30,16054,249844,228598
10998,2002-09-30,1073,54777,50532
35163,2002-09-30,3426,20697,17002
8140,2002-12-31,8326,53731,48856
21247,2002-12-31,19422,241507,219128
2335,2002-03-31,0,41835,35009
34711,2002-03-31,1325,44364,36044
32736,2002-12-31,38825,377219,346372
33525,2002-09-30,20078,265325,222983
1124,2002-03-31,6483,74400,68709
16600,2002-03-31,0,63833,56658
19788,2002-12-31,4384,81044,70933
8421,2002-09-30,41453,199912,185615
35269,2002-06-30,0,46820,42120
19744,2002-03-31,5662,61261,55738
17374,2002-06-30,0,37685,34845
23346,2002-03-31,217856,3380000,3070000
27510,2002-06-30,0,261170,241395
17323,2002-03-31,27057,442037,401031
33985,2002-12-31,6183,96786,84337
8945,2002-09-30,2404,83655,71179
10810,2002-12-31,3702,16668,13862
9978,2002-09-30,77780,345956,307073
9128,2002-03-31,645,19101,16958
16934,2002-12-31,21587,41782,38961
23594,2002-06-30,103148,1740000,1560000
21352,2002-09-30,12482,179466,162391
35200,2002-09-30,19792,87552,79230
34214,2002-03-31,0,68581,60222
26690,2002-06-30,27,587015,534652
916,2002-12-31,257,385663,359452
33656,2002-06-30,0,39763,39763
15480,2002-03-31,9014,41320,36839
20179,2002-06-30,40674,163295,150639
57085,2002-03-31,2945,49439,43362
6989,2002-09-30,439297,3470000,3080000
17355,2002-09-30,0,19897,17192
35543,2002-03-31,0,45815,41739
33791,2002-09-30,68125,210239,186532
10567,2002-09-30,0,24298,22580
30291,2002-03-31,5512,38319,32493
27946,2002-09-30,27566,240473,205578
879,2002-06-30,11164,83968,73872
34694,2002-06-30,217,28225,25219
16897,2002-09-30,25286,204092,171050
11444,2002-09-30,3123,309377,286797
32082,2002-03-31,0,75186,69082
25750,2002-03-31,0,39918,36278
10458,2002-03-31,4924,53804,49404
24500,2002-06-30,7873,66321,61160
1793,2002-06-30,3814,105507,96854
17514,2002-12-31,211870,969982,878350
10904,2002-09-30,101585,479787,430357
21267,2002-12-31,9191,709561,652816
13632,2002-09-30,6967,201272,184811
8217,2002-09-30,10,23840,21311
11331,2002-12-31,0,7618,6419
16039,2002-12-31,40716,143931,131219
20001,2002-09-30,124209,4900000,4540000
4035,2002-03-31,0,20764,17856
15523,2002-09-30,0,67397,54386
9735,2002-06-30,0,31158,28127
34816,2002-03-31,0,88786,78615
25247,2002-09-30,25698,164534,147731
23743,2002-06-30,10874,406375,360918
14168,2002-03-31,0,175258,152423
32266,2002-12-31,90899,696054,636431
31257,2002-03-31,1336,106371,91189
6423,2002-03-31,158404,1710000,1540000
9719,2002-09-30,444,441474,402841
30364,2002-06-30,2759,257148,233460
9831,2002-06-30,0,179797,154737
18344,2002-09-30,2310,124636,112874
1014,2002-06-30,2254,205368,186664
31419,2002-06-30,13193,78662,72273
29981,2002-06-30,22775,183727,168147
33993,2002-06-30,0,76686,70800
28671,2002-06-30,244903,5750000,5270000
15799,2002-09-30,4056,130430,115785
27091,2002-09-30,19919,266452,244915
34998,2002-06-30,3687,58533,52130
22971,2002-03-31,8,126150,115985
10961,2002-09-30,493,38322,34713
34974,2002-06-30,0,66377,61045
34645,2002-12-31,0,275555,260476
16707,2002-06-30,0,37123,33581
238,2002-09-30,0,23407,20754
3401,2002-09-30,0,31692,27600
34809,2002-03-31,0,54268,49833
32770,2002-06-30,4337,275261,250641
29617,2002-03-31,8579,41959,36045
2720,2002-09-30,188861,2410000,2160000
16483,2002-03-31,6261,52092,42815
29967,2002-12-31,5,38655,33474
35461,2002-12-31,8766,49084,43351
5855,2002-09-30,6002,98903,90400
15934,2002-06-30,2458,98477,88524
28916,2002-09-30,18253,84011,76609
18013,2002-12-31,51499,653395,599068
18356,2002-03-31,2163,80403,71917
11200,2002-03-31,4616,247318,227190
2764,2002-03-31,16818,90755,81202
8282,2002-09-30,7463,111284,101513
30742,2002-03-31,5694,398580,363215
1619,2002-12-31,9991,42308,34083
17999,2002-12-31,11,8220,7366
22242,2002-03-31,862,59613,51698
33792,2002-09-30,2850,274044,215027
34398,2002-09-30,9251,74137,69598
18384,2002-03-31,43,35400,32741
8647,2002-03-31,363,48512,44077
33508,2002-03-31,6534,183030,168359
2765,2002-06-30,0,89610,74987
34713,2002-06-30,10582,121766,110862
14820,2002-12-31,200,12239,11257
10318,2002-06-30,70,259127,226570
34903,2002-09-30,8217,186535,170922
15345,2002-09-30,21849,57260,52531
33993,2002-09-30,0,78575,72486
21881,2002-12-31,38157,687719,623455
33922,2002-03-31,10057,111451,103538
30319,2002-03-31,17412,165933,145932
17892,2002-09-30,14776,66156,59459
35577,2002-03-31,0,34955,31175
9259,2002-03-31,922,119969,107129
17750,2002-09-30,32370,1400000,1290000
33540,2002-06-30,36459,373671,346257
13603,2002-12-31,0,25413,23617
30128,2002-06-30,1527,38171,33922
9658,2002-12-31,5611,34666,30359
13202,2002-03-31,150,56029,51427
4958,2002-09-30,697,170707,156423
845,2002-09-30,9218,169078,150986
19272,2002-09-30,4612,78666,70060
6892,2002-09-30,0,558143,506491
4198,2002-03-31,7312,46809,41407
34253,2002-12-31,32465,87221,79776
57183,2002-12-31,26229,76555,69492
20226,2002-12-31,0,124370,110997
17278,2002-06-30,0,36870,33451
21987,2002-03-31,13246,261327,228364
27362,2002-12-31,49,164567,150575
7278,2002-12-31,271582,1270000,1160000
81,2002-12-31,7068,126576,109490
9243,2002-12-31,119942,1380000,1240000
22754,2002-06-30,2728,34218,31429
267,2002-03-31,20448,135517,96989
19742,2002-03-31,0,162141,149231
26351,2002-03-31,688,54773,50305
17633,2002-09-30,58269,608552,562631
10881,2002-09-30,103,92828,84631
20183,2002-09-30,5427,243610,199794
266,2002-12-31,6396,57709,45936
3179,2002-06-30,5822,64193,57806
4130,2002-12-31,0,46619,39037
17821,2002-03-31,154,33885,31648
14704,2002-03-31,29781,200490,186842
4683,2002-06-30,5,8685,7556
9423,2002-06-30,10125,166617,151215
14445,2002-12-31,0,123950,110639
34506,2002-09-30,1849,123259,114152
33938,2002-03-31,11544,88635,79812
12354,2002-03-31,0,35825,30498
3850,2002-12-31,15,25737,21881
17444,2002-06-30,0,4031,3443
27201,2002-03-31,0,23236,21269
38129,2002-06-30,55061,495543,455876
17838,2002-03-31,406627,1870000,1720000
22394,2002-06-30,103,63917,55958
16653,2002-12-31,13753,112079,100965
35492,2002-09-30,2878,19198,16773
953,2002-06-30,130594,1410000,1310000
34289,2002-06-30,224,191168,176000
1413,2002-03-31,169,19906,17883
30255,2002-12-31,790562,2230000,2030000
18630,2002-12-31,56380,188408,172418
18129,2002-12-31,186116,848819,767581
4026,2002-09-30,3133,33390,30635
11361,2002-09-30,0,56409,50322
9499,2002-03-31,6567,113429,105715
23268,2002-06-30,985,71400,65895
17713,2002-09-30,4193,65382,59782
28356,2002-03-31,8168,76508,69639
18958,2002-12-31,5697,35641,32442
34571,2002-03-31,144894,269131,220087
35521,2002-12-31,6091,41657,36993
8074,2002-09-30,13902,110253,101315
35,2002-09-30,139065,503401,467080
16471,2002-06-30,287,29285,27063
976,2002-12-31,4814,79939,71295
4061,2002-09-30,66,30136,27391
3080,2002-12-31,4811,225214,196561
10492,2002-12-31,12810,79030,71605
30167,2002-09-30,13646,144253,122815
21034,2002-12-31,4549,203576,187203
34945,2002-06-30,3357,121705,109191
34483,2002-09-30,0,3810000,2370000
13551,2002-09-30,574,23850,21932
35029,2002-12-31,6827,108668,100147
1609,2002-09-30,19801,105028,91004
4324,2002-06-30,2017,220981,206149
1550,2002-09-30,32,78553,61913
30394,2002-09-30,100855,468501,430430
26911,2002-06-30,10480,60335,54544
14552,2002-03-31,7833,82320,77161
27677,2002-09-30,5378,700525,631581
17923,2002-12-31,4238,23548,21292
29495,2002-12-31,14776,103217,88349
57158,2002-09-30,0,36733,31223
27010,2002-12-31,97,13888,12814
29961,2002-12-31,4416,226084,200577
9837,2002-03-31,3758,43660,40834
34088,2002-03-31,20854,221093,210130
21342,2002-03-31,3,26702,24206
31123,2002-12-31,98,20285,16340
27476,2002-09-30,40695,2780000,2550000
25886,2002-03-31,631,43601,39764
27802,2002-06-30,6551,60758,55124
5599,2002-03-31,12236,250021,228802
8533,2002-03-31,7700,61826,52281
12855,2002-03-31,8722,97405,89854
32293,2002-03-31,0,82942,76105
17451,2002-09-30,0,50820,46569
16569,2002-12-31,0,20354,17742
29008,2002-12-31,0,605995,559824
50028,2002-03-31,10355,301931,268294
12325,2002-12-31,1595,41379,37436
23178,2002-03-31,9972,78545,72942
17308,2002-09-30,332076,1980000,1810000
35407,2002-03-31,0,31793,27985
6680,2002-12-31,2923,52969,47620
34047,2002-03-31,10783,166250,152959
3757,2002-09-30,4937,233468,215365
26594,2002-12-31,2478,53751,48051
6672,2002-12-31,13200000,47900000,44000000
34182,2002-12-31,2891,116848,103710
5117,2002-12-31,777,54173,49684
29245,2002-09-30,24667,233829,202274
5193,2002-12-31,3248,148985,134959
8668,2002-03-31,7018,271591,251327
5803,2002-12-31,1736,29257,25726
18117,2002-03-31,248966,800689,749027
21746,2002-06-30,0,46158,39820
9486,2002-12-31,0,149374,125418
21777,2002-03-31,12649,204175,187332
26256,2002-12-31,9378,157249,144859
11746,2002-06-30,8,32667,27608
26489,2002-06-30,8244,720689,643167
10432,2002-03-31,944,19181,17038
33111,2002-06-30,819,30952,28503
32260,2002-06-30,16211,57732,53281
32960,2002-06-30,30581,175531,162632
31118,2002-06-30,16170,53322,43707
34359,2002-09-30,0,9332,6695
4640,2002-09-30,1452,40449,37071
14708,2002-12-31,163762,506359,432070
29767,2002-06-30,460,21651,18238
27041,2002-09-30,223462,257005,233876
26816,2002-06-30,0,6342,4065
14266,2002-03-31,3778,43549,36528
32321,2002-09-30,53914,308004,286989
15034,2002-12-31,1026,52646,46319
23986,2002-09-30,1508,46326,41949
11475,2002-03-31,14675,53455,49566
7493,2002-09-30,42640,466808,406231
27935,2002-12-31,54971,349885,323401
35139,2002-03-31,0,120751,105157
34937,2002-06-30,18474,172487,155768
30559,2002-06-30,1020000,5330000,4870000
22051,2002-03-31,316859,849297,799379
13729,2002-06-30,14,13342,12313
34229,2002-09-30,10175,96113,87693
26600,2002-03-31,0,70670,64779
1801,2002-12-31,2020,206778,186611
9997,2002-03-31,0,169331,156883
34823,2002-12-31,0,68969,62509
13788,2002-03-31,141,51243,46013
12266,2002-03-31,4848,175477,158018
17327,2002-09-30,40205,158085,135852
34233,2002-12-31,3046,73585,67533
6579,2002-06-30,0,152966,137998
11088,2002-12-31,11277,67702,61198
35038,2002-09-30,10611,104086,95320
20239,2002-09-30,14880,83375,74728
4522,2002-03-31,32,26840,25123
1744,2002-09-30,14020,49487,45385
31994,2002-03-31,2342,82411,74621
34750,2002-06-30,2332,98705,89764
16154,2002-06-30,1219,36514,33260
2260,2002-09-30,3898,223779,204303
21231,2002-03-31,17308,141986,127641
23331,2002-03-31,695,110091,100784
17769,2002-03-31,1073,30275,27632
34204,2002-12-31,14705,133399,123131
16195,2002-06-30,26031,136287,123435
5190,2002-06-30,5821,46099,42011
34286,2002-03-31,0,96395,87774
28554,2002-12-31,3432,150001,138634
17751,2002-09-30,53417,473343,424484
14134,2002-09-30,11767,330841,294118
14714,2002-09-30,741,21481,18194
32306,2002-03-31,835,16140,14761
33141,2002-09-30,75791,341975,303149
3143,2002-09-30,83,53088,47580
22177,2002-09-30,10842,688255,633392
23881,2002-12-31,161749,739963,669278
18301,2002-06-30,2305,29212,26503
18467,2002-09-30,50466,285080,258319
34645,2002-06-30,806,267980,253829
15134,2002-12-31,167,104796,92377
33502,2002-06-30,13290,243727,222568
22710,2002-09-30,297,1950000,1770000
33198,2002-12-31,0,194831,174167
19351,2002-09-30,0,82092,74568
20568,2002-03-31,399,137870,123222
27163,2002-12-31,4908,173761,159485
22444,2002-06-30,3410,130041,118172
32370,2002-03-31,9858,72864,66620
11521,2002-06-30,792,22502,19549
14058,2002-09-30,0,22677,20683
11578,2002-12-31,2806,1080000,965793
10647,2002-12-31,415,31309,27257
963,2002-06-30,7530,131692,116682
11491,2002-09-30,47856,171580,151581
17927,2002-06-30,0,8583,7492
